linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:56:23.077688 center_freq 915803375.0 freq 915807810.484 power_db -102.951185287
2018-09-03 22:56:23.077749 center_freq 915803375.0 freq 915814060.484 power_db -106.499190159
2018-09-03 22:56:23.077813 center_freq 915803375.0 freq 915820310.484 power_db -107.361900205
2018-09-03 22:56:23.077874 center_freq 915803375.0 freq 915826560.484 power_db -109.122923688
2018-09-03 22:56:23.078036 center_freq 915803375.0 freq 915832810.484 power_db -110.2755308
2018-09-03 22:56:23.078104 center_freq 915803375.0 freq 915839060.484 power_db -111.455087854
2018-09-03 22:56:23.078175 center_freq 915803375.0 freq 915845310.484 power_db -110.285655383
2018-09-03 22:56:23.078237 center_freq 915803375.0 freq 915851560.484 power_db -111.733192299
2018-09-03 22:56:23.078302 center_freq 915803375.0 freq 915857810.484 power_db -111.610131644
2018-09-03 22:56:23.078364 center_freq 915803375.0 freq 915864060.484 power_db -111.919719235
2018-09-03 22:56:23.078429 center_freq 915803375.0 freq 915870310.484 power_db -111.560565515
2018-09-03 22:56:23.078490 center_freq 915803375.0 freq 915876560.484 power_db -111.919005476
2018-09-03 22:56:23.078556 center_freq 915803375.0 freq 915882810.484 power_db -112.518311788
2018-09-03 22:56:23.078622 center_freq 915803375.0 freq 915889060.484 power_db -112.275417123
2018-09-03 22:56:23.078689 center_freq 915803375.0 freq 915895310.484 power_db -113.305780816
2018-09-03 22:56:23.078749 center_freq 915803375.0 freq 915901560.484 power_db -112.853632412
2018-09-03 22:56:23.078814 center_freq 915803375.0 freq 915907810.484 power_db -114.491822986
2018-09-03 22:56:23.078874 center_freq 915803375.0 freq 915914060.484 power_db -114.755395647
2018-09-03 22:56:23.078939 center_freq 915803375.0 freq 915920310.484 power_db -115.167355987
2018-09-03 22:56:23.079089 center_freq 915803375.0 freq 915926560.484 power_db -114.706825323
2018-09-03 22:56:23.079152 center_freq 915803375.0 freq 915932810.484 power_db -114.204478677
2018-09-03 22:56:23.079217 center_freq 915803375.0 freq 915939060.484 power_db -114.913044022
2018-09-03 22:56:23.079278 center_freq 915803375.0 freq 915945310.484 power_db -116.150949469
2018-09-03 22:56:23.079343 center_freq 915803375.0 freq 915951560.484 power_db -117.202647688
2018-09-03 22:56:23.079403 center_freq 915803375.0 freq 915957810.484 power_db -116.486301596
2018-09-03 22:56:23.079468 center_freq 915803375.0 freq 915964060.484 power_db -116.922073498
2018-09-03 22:56:23.079528 center_freq 915803375.0 freq 915970310.484 power_db -119.291894953
2018-09-03 22:56:23.079592 center_freq 915803375.0 freq 915976560.484 power_db -118.593604273
2018-09-03 22:56:23.079653 center_freq 915803375.0 freq 915982810.484 power_db -117.530429903
2018-09-03 22:56:23.079717 center_freq 915803375.0 freq 915989060.484 power_db -117.892309626
2018-09-03 22:56:23.578359 center_freq 915803375.0 freq 915607810.484 power_db -120.015093308
2018-09-03 22:56:23.578524 center_freq 915803375.0 freq 915614060.484 power_db -118.561245085
2018-09-03 22:56:23.578595 center_freq 915803375.0 freq 915620310.484 power_db -118.485833136
2018-09-03 22:56:23.578657 center_freq 915803375.0 freq 915626560.484 power_db -117.649000513
2018-09-03 22:56:23.578731 center_freq 915803375.0 freq 915632810.484 power_db -118.523398578
2018-09-03 22:56:23.578793 center_freq 915803375.0 freq 915639060.484 power_db -117.774908652
2018-09-03 22:56:23.578864 center_freq 915803375.0 freq 915645310.484 power_db -117.833542666
2018-09-03 22:56:23.578925 center_freq 915803375.0 freq 915651560.484 power_db -116.966660004
2018-09-03 22:56:23.578990 center_freq 915803375.0 freq 915657810.484 power_db -116.83919602
2018-09-03 22:56:23.579051 center_freq 915803375.0 freq 915664060.484 power_db -116.263693808
2018-09-03 22:56:23.579121 center_freq 915803375.0 freq 915670310.484 power_db -115.114934345
2018-09-03 22:56:23.579182 center_freq 915803375.0 freq 915676560.484 power_db -115.276089039
2018-09-03 22:56:23.579251 center_freq 915803375.0 freq 915682810.484 power_db -115.487254921
2018-09-03 22:56:23.579312 center_freq 915803375.0 freq 915689060.484 power_db -115.289291474
2018-09-03 22:56:23.579377 center_freq 915803375.0 freq 915695310.484 power_db -114.278852154
2018-09-03 22:56:23.579442 center_freq 915803375.0 freq 915701560.484 power_db -113.911232963
2018-09-03 22:56:23.579504 center_freq 915803375.0 freq 915707810.484 power_db -112.930304816
2018-09-03 22:56:23.579569 center_freq 915803375.0 freq 915714060.484 power_db -112.223427364
2018-09-03 22:56:23.579630 center_freq 915803375.0 freq 915720310.484 power_db -113.079271046
2018-09-03 22:56:23.579695 center_freq 915803375.0 freq 915726560.484 power_db -113.362057162
2018-09-03 22:56:23.579756 center_freq 915803375.0 freq 915732810.484 power_db -111.335728292
2018-09-03 22:56:23.579821 center_freq 915803375.0 freq 915739060.484 power_db -110.889506215
2018-09-03 22:56:23.579882 center_freq 915803375.0 freq 915745310.484 power_db -112.46373189
2018-09-03 22:56:23.579947 center_freq 915803375.0 freq 915751560.484 power_db -111.761665203
2018-09-03 22:56:23.580008 center_freq 915803375.0 freq 915757810.484 power_db -111.114928037
2018-09-03 22:56:23.580073 center_freq 915803375.0 freq 915764060.484 power_db -109.978859672
2018-09-03 22:56:23.580134 center_freq 915803375.0 freq 915770310.484 power_db -110.15840044
2018-09-03 22:56:23.580199 center_freq 915803375.0 freq 915776560.484 power_db -110.008941839
2018-09-03 22:56:23.580261 center_freq 915803375.0 freq 915782810.484 power_db -108.392698287
2018-09-03 22:56:23.580326 center_freq 915803375.0 freq 915789060.484 power_db -107.807434578
2018-09-03 22:56:23.580386 center_freq 915803375.0 freq 915795310.484 power_db -101.186013781
2018-09-03 22:56:23.580451 center_freq 915803375.0 freq 915801560.484 power_db -99.3604737779
2018-09-03 22:56:23.580512 center_freq 915803375.0 freq 915807810.484 power_db -101.770784816
2018-09-03 22:56:23.580684 center_freq 915803375.0 freq 915814060.484 power_db -106.070711621
2018-09-03 22:56:23.580751 center_freq 915803375.0 freq 915820310.484 power_db -108.73577805
2018-09-03 22:56:23.580811 center_freq 915803375.0 freq 915826560.484 power_db -110.21122324
2018-09-03 22:56:23.580972 center_freq 915803375.0 freq 915832810.484 power_db -109.799628717
2018-09-03 22:56:23.581035 center_freq 915803375.0 freq 915839060.484 power_db -109.477897793
2018-09-03 22:56:23.581104 center_freq 915803375.0 freq 915845310.484 power_db -110.829544397
2018-09-03 22:56:23.581175 center_freq 915803375.0 freq 915851560.484 power_db -110.448644527
2018-09-03 22:56:23.581249 center_freq 915803375.0 freq 915857810.484 power_db -110.769498249
2018-09-03 22:56:23.581309 center_freq 915803375.0 freq 915864060.484 power_db -111.70950734
2018-09-03 22:56:23.581374 center_freq 915803375.0 freq 915870310.484 power_db -112.23674673
