linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:57:35.868455 center_freq 915803375.0 freq 915789060.484 power_db -106.457764817
2018-09-03 22:57:35.868515 center_freq 915803375.0 freq 915795310.484 power_db -102.150087587
2018-09-03 22:57:35.868579 center_freq 915803375.0 freq 915801560.484 power_db -99.8480919371
2018-09-03 22:57:35.868639 center_freq 915803375.0 freq 915807810.484 power_db -100.306600658
2018-09-03 22:57:35.868703 center_freq 915803375.0 freq 915814060.484 power_db -105.7009826
2018-09-03 22:57:35.868864 center_freq 915803375.0 freq 915820310.484 power_db -108.783066706
2018-09-03 22:57:35.868934 center_freq 915803375.0 freq 915826560.484 power_db -110.083419649
2018-09-03 22:57:35.868995 center_freq 915803375.0 freq 915832810.484 power_db -110.69809215
2018-09-03 22:57:35.869062 center_freq 915803375.0 freq 915839060.484 power_db -109.899211141
2018-09-03 22:57:35.869123 center_freq 915803375.0 freq 915845310.484 power_db -110.972967025
2018-09-03 22:57:35.869188 center_freq 915803375.0 freq 915851560.484 power_db -111.659554743
2018-09-03 22:57:35.869248 center_freq 915803375.0 freq 915857810.484 power_db -111.58272069
2018-09-03 22:57:35.869313 center_freq 915803375.0 freq 915864060.484 power_db -113.141618426
2018-09-03 22:57:35.869373 center_freq 915803375.0 freq 915870310.484 power_db -112.609217019
2018-09-03 22:57:35.869439 center_freq 915803375.0 freq 915876560.484 power_db -111.994721051
2018-09-03 22:57:35.869499 center_freq 915803375.0 freq 915882810.484 power_db -113.83641539
2018-09-03 22:57:35.869572 center_freq 915803375.0 freq 915889060.484 power_db -113.550497549
2018-09-03 22:57:35.869633 center_freq 915803375.0 freq 915895310.484 power_db -114.11455887
2018-09-03 22:57:35.869698 center_freq 915803375.0 freq 915901560.484 power_db -112.968763143
2018-09-03 22:57:35.869758 center_freq 915803375.0 freq 915907810.484 power_db -113.040228674
